,time,cum_sec,self_sec,calls,self_s_call,tot_s_call,namespace,class,function,definition
860,0.0,523.81,0.0,8.0,0.0,0.0,,EfficientFieldIRAPMapping,restoreGOPid,EfficientFieldIRAPMapping::restoreGOPid(int)
861,0.0,523.81,0.0,8.0,0.0,0.0,,CS,setRefinedMotionField,CS::setRefinedMotionField(CodingStructure&)
862,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,sortPicList,"Slice::sortPicList(std::__cxx11::list<Picture*, std::allocator<Picture*> >&)"
863,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,setRefPOCList,Slice::setRefPOCList()
864,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,resetWpScaling,Slice::resetWpScaling()
865,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,initWpAcDcParam,Slice::initWpAcDcParam()
866,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,scaleRefPicList,"Slice::scaleRefPicList(Picture**, PicHeader*, APS**, APS*, APS*, bool)"
867,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,setNumSubstream,"Slice::setNumSubstream(SPS const*, PPS const*)"
868,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,setDefaultClpRng,Slice::setDefaultClpRng(SPS const&)
869,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,setNumEntryPoints,"Slice::setNumEntryPoints(SPS const*, PPS const*)"
870,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,constructRefPicList,"Slice::constructRefPicList(std::__cxx11::list<Picture*, std::allocator<Picture*> >&)"
871,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,isLastSliceInSubpic,Slice::isLastSliceInSubpic()
872,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,freeScaledRefPicList,Slice::freeScaledRefPicList(Picture**)
873,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,setList1IdxToList0Idx,Slice::setList1IdxToList0Idx()
874,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,decodingRefreshMarking,"Slice::decodingRefreshMarking(int&, bool&, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, bool)"
875,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,initSlice,Slice::initSlice()
876,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,Slice,Slice::Slice()
877,0.0,523.81,0.0,8.0,0.0,0.0,,,Slice,Slice::~Slice()
878,0.0,523.81,0.0,8.0,0.0,0.0,,,Slice,Slice::~Slice()
879,0.0,523.81,0.0,8.0,0.0,0.0,,EncApp,xWriteOutput,"EncApp::xWriteOutput(int, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&)"
880,0.0,523.81,0.0,8.0,0.0,0.0,,EncApp,outputAU,EncApp::outputAU(AccessUnit const&)
881,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xGetBuffer,"EncGOP::xGetBuffer(std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int, int, Picture*&, int, bool)"
882,0.0,523.81,0.0,8.0,0.0,64.74,,EncGOP,compressGOP,"EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int)"
883,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xPicInitLMCS,"EncGOP::xPicInitLMCS(Picture*, PicHeader*, Slice*)"
884,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xUpdateDuData,"EncGOP::xUpdateDuData(AccessUnit&, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&)"
885,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xPicInitHashME,"EncGOP::xPicInitHashME(Picture*, PPS const*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&)"
886,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xUpdateRasInit,EncGOP::xUpdateRasInit(Slice*)
887,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xUpdateDuInfoSEI,"EncGOP::xUpdateDuInfoSEI(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, SEIPictureTiming*, int)"
888,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xUpdateTimingSEI,"EncGOP::xUpdateTimingSEI(SEIPictureTiming*, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&, SPS const*)"
889,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xCalculateAddPSNR,"EncGOP::xCalculateAddPSNR(Picture*, UnitBuf<short>, AccessUnit const&, double, InputColourSpaceConversion, bool, bool, double*, bool)"
890,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xCalculateAddPSNRs,"EncGOP::xCalculateAddPSNRs(bool, bool, int, Picture*, AccessUnit const&, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, long, InputColourSpaceConversion, bool, bool, double*, bool)"
891,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xPicInitRateControl,"EncGOP::xPicInitRateControl(int&, int, double&, Picture*, Slice*)"
892,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xWriteDuSEIMessages,"EncGOP::xWriteDuSEIMessages(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, AccessUnit&, int, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&)"
893,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xWriteParameterSets,"EncGOP::xWriteParameterSets(AccessUnit&, Slice*, bool, int)"
894,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xCreatePictureTimingSEI,"EncGOP::xCreatePictureTimingSEI(int, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, Slice*, bool, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&)"
895,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xCreateFrameFieldInfoSEI,"EncGOP::xCreateFrameFieldInfoSEI(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, Slice*, bool)"
896,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xWriteLeadingSEIMessages,"EncGOP::xWriteLeadingSEIMessages(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, AccessUnit&, int, SPS const*, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&)"
897,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xAttachSliceDataToNalUnit,"EncGOP::xAttachSliceDataToNalUnit(OutputNALUnit&, OutputBitstream*)"
898,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xWriteTrailingSEIMessages,"EncGOP::xWriteTrailingSEIMessages(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, AccessUnit&, int)"
899,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xCreatePerPictureSEIMessages,"EncGOP::xCreatePerPictureSEIMessages(int, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, Slice*)"
900,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xCreateIRAPLeadingSEIMessages,"EncGOP::xCreateIRAPLeadingSEIMessages(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, SPS const*, PPS const*)"
901,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xInitGOP,"EncGOP::xInitGOP(int, int, bool, bool)"
902,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xWritePPS,"EncGOP::xWritePPS(AccessUnit&, PPS const*, int)"
903,0.0,523.81,0.0,8.0,0.0,0.0,,EncGOP,xWriteSPS,"EncGOP::xWriteSPS(AccessUnit&, SPS const*, int)"
904,0.0,523.81,0.0,8.0,0.0,0.0,,EncLib,encodePrep,"EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&)"
905,0.0,523.81,0.0,8.0,0.0,0.0,,EncLib,PPSNeedsWriting,EncLib::PPSNeedsWriting(int)
906,0.0,523.81,0.0,8.0,0.0,0.0,,EncLib,SPSNeedsWriting,EncLib::SPSNeedsWriting(int)
907,0.0,523.81,0.0,8.0,0.0,0.0,,EncLib,xGetNewPicBuffer,"EncLib::xGetNewPicBuffer(std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, Picture*&, int)"
908,0.0,523.81,0.0,8.0,0.0,0.0,,EncLib,setParamSetChanged,"EncLib::setParamSetChanged(int, int)"
909,0.0,523.81,0.0,8.0,0.0,0.0,,EncLib,selectReferencePictureList,"EncLib::selectReferencePictureList(Slice*, int, int, int)"
910,0.0,523.81,0.0,8.0,0.0,64.74,,EncLib,encode,"EncLib::encode(InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&)"
911,0.0,523.81,0.0,8.0,0.0,0.0,,RdCost,saveUnadjustedLambda,RdCost::saveUnadjustedLambda()
912,0.0,523.81,0.0,8.0,0.0,0.0,,RdCost,updateReshapeLumaLevelToWeightTable,"RdCost::updateReshapeLumaLevelToWeightTable(SliceReshapeInfo&, short*, double)"
913,0.0,523.81,0.0,8.0,0.0,0.0,,Picture,allocateNewSlice,Picture::allocateNewSlice()
914,0.0,523.81,0.0,8.0,0.0,0.0,,Picture,createTempBuffers,Picture::createTempBuffers(unsigned int)
915,0.0,523.81,0.0,8.0,0.0,0.0,,Picture,destroyTempBuffers,Picture::destroyTempBuffers()
916,0.0,523.81,0.0,8.0,0.0,0.0,,Picture,finalInit,"Picture::finalInit(VPS const*, SPS const&, PPS const&, PicHeader*, APS**, APS*, APS*)"
917,0.0,523.81,0.0,8.0,0.0,0.0,,,,AlfParam::operator=(AlfParam const&)
918,0.0,523.81,0.0,8.0,0.0,63.25,,EncSlice,encodeCtus,"EncSlice::encodeCtus(Picture*, bool, bool, EncLib*)"
919,0.0,523.81,0.0,8.0,0.0,0.01,,EncSlice,encodeSlice,"EncSlice::encodeSlice(Picture*, OutputBitstream*, unsigned int&)"
920,0.0,523.81,0.0,8.0,0.0,0.0,,EncSlice,initEncSlice,"EncSlice::initEncSlice(Picture*, int, int, int, Slice*&, bool, bool, int)"
921,0.0,523.81,0.0,8.0,0.0,63.25,,EncSlice,compressSlice,"EncSlice::compressSlice(Picture*, bool, bool)"
922,0.0,523.81,0.0,8.0,0.0,0.0,,EncSlice,calculateLambda,"EncSlice::calculateLambda(Slice const*, int, double, double, int&)"
923,0.0,523.81,0.0,8.0,0.0,0.0,,EncSlice,initializeLambda,"EncSlice::initializeLambda(Slice const*, int, int, double)"
924,0.0,523.81,0.0,8.0,0.0,0.0,,EncSlice,precompressSlice,EncSlice::precompressSlice(Picture*)
925,0.0,523.81,0.0,8.0,0.0,0.0,,EncSlice,setLosslessSlice,"EncSlice::setLosslessSlice(Picture*, bool)"
926,0.0,523.81,0.0,8.0,0.0,0.0,,EncSlice,setJointCbCrModes,"EncSlice::setJointCbCrModes(CodingStructure&, Position, Size)"
927,0.0,523.81,0.0,8.0,0.0,0.0,,EncSlice,create,"EncSlice::create(int, int, ChromaFormat, unsigned int, unsigned int, unsigned char)"
928,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,codeAlfAps,HLSWriter::codeAlfAps(APS*)
929,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,codeLmcsAps,HLSWriter::codeLmcsAps(APS*)
930,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,dpb_parameters,"HLSWriter::dpb_parameters(int, bool, SPS const*)"
931,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,codeSliceHeader,"HLSWriter::codeSliceHeader(Slice*, PicHeader*)"
932,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,xCodeRefPicList,"HLSWriter::xCodeRefPicList(ReferencePictureList const*, bool, unsigned int, bool, int)"
933,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,codePictureHeader,"HLSWriter::codePictureHeader(PicHeader*, bool, Slice*)"
934,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,codeConstraintInfo,"HLSWriter::codeConstraintInfo(ConstraintInfo const*, ProfileTierLevel const*)"
935,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,codeProfileTierLevel,"HLSWriter::codeProfileTierLevel(ProfileTierLevel const*, bool, int)"
936,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,codeTilesWPPEntryPoint,HLSWriter::codeTilesWPPEntryPoint(Slice*)
937,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,codePPS,HLSWriter::codePPS(PPS const*)
938,0.0,523.81,0.0,8.0,0.0,0.0,,HLSWriter,codeSPS,HLSWriter::codeSPS(SPS const*)
939,0.0,523.81,0.0,8.0,0.0,0.0,,BinCounter,getAll,BinCounter::getAll() const
940,0.0,523.81,0.0,8.0,0.0,0.0,,ProfileLevelTierFeatures,getMinCr,ProfileLevelTierFeatures::getMinCr() const
941,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,checkLeadingPictureRestrictions,"Slice::checkLeadingPictureRestrictions(std::__cxx11::list<Picture*, std::allocator<Picture*> >&, PPS const&) const"
942,0.0,523.81,0.0,8.0,0.0,0.0,,Slice,applyReferencePictureListBasedMarking,"Slice::applyReferencePictureListBasedMarking(std::__cxx11::list<Picture*, std::allocator<Picture*> >&, ReferencePictureList const*, ReferencePictureList const*, int, PPS const&) const"
943,0.0,523.81,0.0,8.0,0.0,0.0,,EncCfg,getQPForPicture,"EncCfg::getQPForPicture(unsigned int, Slice const*) const"
944,0.0,523.81,0.0,8.0,0.0,0.0,,,UnitBuf,UnitBuf<short>::operator UnitBuf<short const>() const
945,0.0,523.81,0.0,8.0,0.0,0.0,std,vector,_M_default_append,"std::vector<SAOBlkParam, std::allocator<SAOBlkParam> >::_M_default_append(unsigned long)"
946,0.0,523.81,0.0,8.0,0.0,0.0,std,vector,_M_default_append,"std::vector<SAOStatData**, std::allocator<SAOStatData**> >::_M_default_append(unsigned long)"
947,0.0,523.81,0.0,8.0,0.0,0.0,std,vector,_M_realloc_insert,"void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int&&)"
948,0.0,523.81,0.0,8.0,0.0,0.0,std,_Rb_tree,_M_erase,"std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*)"
949,0.0,523.81,0.0,7.0,0.0,0.0,,ReferencePictureList,isRefPicLongterm,ReferencePictureList::isRefPicLongterm(int) const
950,0.0,523.81,0.0,7.0,0.0,0.0,,,,"std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&)"
951,0.0,523.81,0.0,6.0,0.0,0.0,,,read_x86_extension_flags,"read_x86_extension_flags(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)"
952,0.0,523.81,0.0,6.0,0.0,0.0,,,msg,"msg(MsgLevel, char const*, ...)"
953,0.0,523.81,0.0,6.0,0.0,0.0,program_options_lite,Option,parse,"df::program_options_lite::Option<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)"
954,0.0,523.81,0.0,6.0,0.0,0.0,std,vector,_M_fill_insert,"std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool)"
955,0.0,523.81,0.0,6.0,0.0,0.0,std,vector,_M_default_append,"std::vector<double, std::allocator<double> >::_M_default_append(unsigned long)"
956,0.0,523.81,0.0,6.0,0.0,0.0,,,,"std::vector<short, std::allocator<short> >::operator=(std::vector<short, std::allocator<short> > const&)"
957,0.0,523.81,0.0,5.0,0.0,0.0,,,PicHeader,PicHeader::~PicHeader()
958,0.0,523.81,0.0,5.0,0.0,0.0,,ReferencePictureList,getNumberOfActivePictures,ReferencePictureList::getNumberOfActivePictures() const
959,0.0,523.81,0.0,5.0,0.0,0.0,std,_Rb_tree,_M_get_insert_unique_pos,"std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > > > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)"
960,0.0,523.81,0.0,4.0,0.0,0.0,,,,df::program_options_lite::ArgvParser::where[abi:cxx11]()
961,0.0,523.81,0.0,4.0,0.0,0.0,program_options_lite,OptionFunc,parse,"df::program_options_lite::OptionFunc::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)"
962,0.0,523.81,0.0,4.0,0.0,0.0,program_options_lite,CfgStreamParser,scanStream,df::program_options_lite::CfgStreamParser::scanStream(std::istream&)
963,0.0,523.81,0.0,4.0,0.0,0.0,df,program_options_lite,parseConfigFile,"df::program_options_lite::parseConfigFile(df::program_options_lite::Options&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)"
964,0.0,523.81,0.0,4.0,0.0,0.0,,Analyze,printOut,"Analyze::printOut(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ChromaFormat, bool, bool, bool, bool, bool, BitDepths const&, bool, bool)"
965,0.0,523.81,0.0,4.0,0.0,0.0,,Picture,create,"Picture::create(ChromaFormat const&, Size const&, unsigned int, unsigned int, bool, int, bool)"
966,0.0,523.81,0.0,4.0,0.0,0.0,,Picture,destroy,Picture::destroy()
967,0.0,523.81,0.0,4.0,0.0,0.0,,Picture,Picture,Picture::Picture()
968,0.0,523.81,0.0,4.0,0.0,0.0,,TComHash,TComHash,TComHash::TComHash()
969,0.0,523.81,0.0,4.0,0.0,0.0,,,TComHash,TComHash::~TComHash()
970,0.0,523.81,0.0,4.0,0.0,0.0,,,PicHeader,PicHeader::~PicHeader()
971,0.0,523.81,0.0,4.0,0.0,0.0,std,__cxx11,basic_string,"std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.0]"
972,0.0,523.81,0.0,4.0,0.0,0.0,std,vector,_M_realloc_insert,"void std::vector<AlfFilterShape, std::allocator<AlfFilterShape> >::_M_realloc_insert<AlfFilterShape>(__gnu_cxx::__normal_iterator<AlfFilterShape*, std::vector<AlfFilterShape, std::allocator<AlfFilterShape> > >, AlfFilterShape&&)"
973,0.0,523.81,0.0,4.0,0.0,0.0,std,vector,_M_realloc_insert,"void std::vector<SubPic, std::allocator<SubPic> >::_M_realloc_insert<SubPic>(__gnu_cxx::__normal_iterator<SubPic*, std::vector<SubPic, std::allocator<SubPic> > >, SubPic&&)"
974,0.0,523.81,0.0,4.0,0.0,0.0,std,vector,emplace_back,"void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&)"
975,0.0,523.81,0.0,4.0,0.0,0.0,std,vector,_M_realloc_insert,"void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&)"
976,0.0,523.81,0.0,4.0,0.0,0.0,std,vector,_M_fill_insert,"std::vector<short, std::allocator<short> >::_M_fill_insert(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, unsigned long, short const&)"
977,0.0,523.81,0.0,4.0,0.0,0.0,std,_Rb_tree,_M_get_insert_unique_pos,"std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, X86_VEXT>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, X86_VEXT> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, X86_VEXT> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)"
978,0.0,523.81,0.0,3.0,0.0,0.0,,InterSearch,xGetMvpIdxBits,"InterSearch::xGetMvpIdxBits(int, int)"
979,0.0,523.81,0.0,3.0,0.0,0.0,,ScalingList,ScalingList,ScalingList::ScalingList()
980,0.0,523.81,0.0,3.0,0.0,0.0,,ParameterSetMap,setID,"ParameterSetMap<APS>::setID(APS*, int)"
981,0.0,523.81,0.0,3.0,0.0,0.0,,ProfileTierLevel,ProfileTierLevel,ProfileTierLevel::ProfileTierLevel()
982,0.0,523.81,0.0,3.0,0.0,0.0,program_options_lite,Option,setDefault,df::program_options_lite::Option<SMultiValueInput<double> >::setDefault()
983,0.0,523.81,0.0,3.0,0.0,0.0,,,Option,df::program_options_lite::Option<SMultiValueInput<double> >::~Option()
984,0.0,523.81,0.0,3.0,0.0,0.0,program_options_lite,Option,setDefault,df::program_options_lite::Option<SMultiValueInput<short> >::setDefault()
985,0.0,523.81,0.0,3.0,0.0,0.0,,,Option,df::program_options_lite::Option<SMultiValueInput<short> >::~Option()
986,0.0,523.81,0.0,3.0,0.0,0.0,program_options_lite,Option,parse,"df::program_options_lite::Option<double>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)"
987,0.0,523.81,0.0,3.0,0.0,0.0,,APS,APS,APS::APS()
988,0.0,523.81,0.0,3.0,0.0,0.0,,,APS,APS::~APS()
989,0.0,523.81,0.0,3.0,0.0,0.0,,PPS,getTileRowBd,PPS::getTileRowBd(int) const
990,0.0,523.81,0.0,3.0,0.0,0.0,,,,"std::vector<ProfileTierLevel, std::allocator<ProfileTierLevel> >::operator=(std::vector<ProfileTierLevel, std::allocator<ProfileTierLevel> > const&)"
991,0.0,523.81,0.0,3.0,0.0,0.0,std,vector,_M_fill_insert,"std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&)"
992,0.0,523.81,0.0,3.0,0.0,0.0,,,,"std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::operator=(std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > const&)"
993,0.0,523.81,0.0,3.0,0.0,0.0,std,vector,_M_fill_insert,"std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&)"
994,0.0,523.81,0.0,3.0,0.0,0.0,std,vector,_M_default_append,"std::vector<unsigned short, std::allocator<unsigned short> >::_M_default_append(unsigned long)"
995,0.0,523.81,0.0,3.0,0.0,0.0,std,_Rb_tree,_M_erase,"std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, X86_VEXT>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, X86_VEXT> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, X86_VEXT> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, X86_VEXT> >*)"
996,0.0,523.81,0.0,3.0,0.0,0.0,std,_Rb_tree_iterator,_M_emplace_hint_unique,"std::_Rb_tree_iterator<std::pair<int const, ParameterSetMap<APS>::MapData<APS> > > std::_Rb_tree<int, std::pair<int const, ParameterSetMap<APS>::MapData<APS> >, std::_Select1st<std::pair<int const, ParameterSetMap<APS>::MapData<APS> > >, std::less<int>, std::allocator<std::pair<int const, ParameterSetMap<APS>::MapData<APS> > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, ParameterSetMap<APS>::MapData<APS> > >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)"
997,0.0,523.81,0.0,2.0,0.0,0.0,,,,getListOfColourSpaceConverts[abi:cxx11](bool)
998,0.0,523.81,0.0,2.0,0.0,0.0,,VideoIOYuv,open,"VideoIOYuv::open(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, int const*, int const*, int const*)"
999,0.0,523.81,0.0,2.0,0.0,0.0,,VideoIOYuv,close,VideoIOYuv::close()
1000,0.0,523.81,0.0,2.0,0.0,0.0,,ParameterSetMap,allocatePS,ParameterSetMap<APS>::allocatePS(int)
1001,0.0,523.81,0.0,2.0,0.0,0.0,,DeblockingFilter,destroy,DeblockingFilter::destroy()
1002,0.0,523.81,0.0,2.0,0.0,0.0,,SMultiValueInput,readValues,SMultiValueInput<int>::readValues(std::istream&)
1003,0.0,523.81,0.0,2.0,0.0,0.0,,SampleAdaptiveOffset,destroy,SampleAdaptiveOffset::destroy()
1004,0.0,523.81,0.0,2.0,0.0,0.0,program_options_lite,ArgvParser,parseGNU,"df::program_options_lite::ArgvParser::parseGNU(unsigned int, char const**)"
1005,0.0,523.81,0.0,2.0,0.0,0.0,,,OptionFunc,df::program_options_lite::OptionFunc::~OptionFunc()
1006,0.0,523.81,0.0,2.0,0.0,0.0,program_options_lite,Option,parse,"df::program_options_lite::Option<SMultiValueInput<int> >::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)"
1007,0.0,523.81,0.0,2.0,0.0,0.0,,Ctx,Ctx,Ctx::Ctx(BinProbModel_Std const*)
1008,0.0,523.81,0.0,2.0,0.0,0.0,,,EncCfg,EncCfg::~EncCfg()
1009,0.0,523.81,0.0,2.0,0.0,0.0,,CtxStore,CtxStore,CtxStore<BinProbModel_Std>::CtxStore(bool)
1010,0.0,523.81,0.0,2.0,0.0,0.0,,EncSlice,destroy,EncSlice::destroy()
1011,0.0,523.81,0.0,2.0,0.0,0.0,,RateCtrl,destroy,RateCtrl::destroy()
